ts,ticker,model,n,errors,error_rate,ttft_p50,ttft_p95,ttft_p99,total_p50,total_p95,total_p99,tok_per_sec,provider,date,hour_utc,ttft_tail_ratio
2026-08-15T06:54:41.692159+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,248.0,326.3,326.3,320.5,397.1,397.1,242.2,groq,2026-08-15,6,1.316
2026-08-15T06:54:43.672966+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,6,
2026-08-15T06:55:46.497200+00:00,CBRS,gpt-oss-120b,8,2,0.25,141.1,309.7,309.7,158.5,331.2,331.2,501.7,cerebras,2026-08-15,6,2.195
2026-08-15T07:39:49.384783+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,277.3,294.1,294.1,420.7,451.0,451.0,108.2,groq,2026-08-15,7,1.061
2026-08-15T07:39:54.011745+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,159.7,200.5,200.5,269.1,452.2,452.2,170.1,groq,2026-08-15,7,1.255
2026-08-15T07:39:58.680300+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,197.7,362.2,362.2,260.2,441.3,441.3,238.5,groq,2026-08-15,7,1.832
2026-08-15T07:41:02.514888+00:00,CBRS,gpt-oss-120b,8,2,0.25,217.0,286.1,286.1,253.3,310.4,310.4,416.7,cerebras,2026-08-15,7,1.318
2026-08-15T08:42:28.182792+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,181.2,287.3,287.3,351.2,459.3,459.3,119.8,groq,2026-08-15,8,1.586
2026-08-15T08:42:32.791242+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,189.2,306.4,306.4,285.6,440.4,440.4,159.1,groq,2026-08-15,8,1.619
2026-08-15T08:42:38.191975+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,310.6,413.1,413.1,381.0,502.4,502.4,210.3,groq,2026-08-15,8,1.33
2026-08-15T08:42:40.367808+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,8,
2026-08-15T08:43:44.469682+00:00,CBRS,gpt-oss-120b,8,2,0.25,241.2,593.4,593.4,250.7,705.3,705.3,305.7,cerebras,2026-08-15,8,2.46
2026-08-15T08:44:02.848420+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,1074.1,2502.9,2502.9,1741.8,3117.1,3117.1,14.4,openrouter,2026-08-15,8,2.33
2026-08-15T09:36:07.536295+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,244.9,267.0,267.0,406.7,435.3,435.3,114.1,groq,2026-08-15,9,1.09
2026-08-15T09:36:12.089424+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,131.2,166.1,166.1,212.5,336.2,336.2,208.9,groq,2026-08-15,9,1.266
2026-08-15T09:36:16.847332+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,177.9,293.0,293.0,253.1,367.6,367.6,231.2,groq,2026-08-15,9,1.647
2026-08-15T09:37:21.260488+00:00,CBRS,gpt-oss-120b,8,2,0.25,217.4,523.8,523.8,236.3,538.4,538.4,309.8,cerebras,2026-08-15,9,2.409
2026-08-15T10:35:16.704018+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,240.5,249.6,249.6,380.2,440.4,440.4,123.5,groq,2026-08-15,10,1.038
2026-08-15T10:35:22.447334+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,228.9,355.2,355.2,398.0,609.9,609.9,120.9,groq,2026-08-15,10,1.552
2026-08-15T10:35:27.587725+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,263.0,419.2,419.2,328.7,483.4,483.4,213.7,groq,2026-08-15,10,1.594
2026-08-15T10:35:29.810754+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,10,
2026-08-15T10:36:33.751016+00:00,CBRS,gpt-oss-120b,8,2,0.25,203.5,324.7,324.7,223.2,341.4,341.4,314.3,cerebras,2026-08-15,10,1.596
2026-08-15T11:31:14.674404+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,216.1,357.1,357.1,376.8,450.4,450.4,129.8,groq,2026-08-15,11,1.652
2026-08-15T11:31:19.829874+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,101.7,470.4,470.4,217.3,723.2,723.2,173.4,groq,2026-08-15,11,4.625
2026-08-15T11:31:25.086048+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,265.5,368.5,368.5,333.1,428.9,428.9,235.1,groq,2026-08-15,11,1.388
2026-08-15T11:32:28.651403+00:00,CBRS,gpt-oss-120b,8,2,0.25,141.4,323.2,323.2,159.8,363.0,363.0,501.0,cerebras,2026-08-15,11,2.286
2026-08-15T12:55:51.376031+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,242.9,272.6,272.6,423.0,538.8,538.8,101.3,groq,2026-08-15,12,1.122
2026-08-15T12:55:55.707029+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,155.0,266.7,266.7,318.7,502.1,502.1,147.8,groq,2026-08-15,12,1.721
2026-08-15T12:56:00.843989+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,273.4,395.9,395.9,375.2,609.0,609.0,171.2,groq,2026-08-15,12,1.448
2026-08-15T12:56:02.675770+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,12,
2026-08-15T12:56:18.597364+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1579.7,4204.4,4204.4,1579.7,4204.4,4204.4,4.8,google,2026-08-15,12,2.662
2026-08-15T12:57:21.882856+00:00,CBRS,gpt-oss-120b,8,2,0.25,195.4,401.2,401.2,214.8,407.3,407.3,360.8,cerebras,2026-08-15,12,2.053
2026-08-15T12:57:38.233631+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,897.5,1386.6,1386.6,1687.5,1998.0,1998.0,20.1,openrouter,2026-08-15,12,1.545
2026-08-15T13:39:08.562594+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,225.7,380.0,380.0,383.7,531.4,531.4,114.5,groq,2026-08-15,13,1.684
2026-08-15T13:39:13.185181+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,141.2,775.6,775.6,280.1,1134.0,1134.0,136.0,groq,2026-08-15,13,5.493
2026-08-15T13:39:17.547230+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,269.5,324.0,324.0,322.7,402.5,402.5,189.8,groq,2026-08-15,13,1.202
2026-08-15T13:40:20.402645+00:00,CBRS,gpt-oss-120b,8,2,0.25,166.2,245.2,245.2,185.3,270.3,270.3,512.6,cerebras,2026-08-15,13,1.475
2026-08-15T14:34:54.845406+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,282.6,291.3,291.3,404.6,445.5,445.5,113.6,groq,2026-08-15,14,1.031
2026-08-15T14:34:59.321734+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,177.8,199.2,199.2,274.6,335.0,335.0,171.7,groq,2026-08-15,14,1.12
2026-08-15T14:35:04.338714+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,289.8,337.5,337.5,371.9,417.2,417.2,204.6,groq,2026-08-15,14,1.165
2026-08-15T14:35:06.522210+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,14,
2026-08-15T14:36:10.110231+00:00,CBRS,gpt-oss-120b,8,2,0.25,216.4,299.6,299.6,236.2,308.7,308.7,295.0,cerebras,2026-08-15,14,1.384
2026-08-15T15:31:51.029770+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,187.6,327.1,327.1,335.0,453.9,453.9,130.4,groq,2026-08-15,15,1.744
2026-08-15T15:31:55.303316+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,123.5,187.9,187.9,224.6,298.0,298.0,204.2,groq,2026-08-15,15,1.521
2026-08-15T15:32:00.920930+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,300.0,411.8,411.8,374.1,465.6,465.6,211.9,groq,2026-08-15,15,1.373
2026-08-15T15:33:04.888302+00:00,CBRS,gpt-oss-120b,8,2,0.25,188.0,399.1,399.1,205.0,410.8,410.8,409.7,cerebras,2026-08-15,15,2.123
2026-08-15T16:36:51.792067+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,160.5,382.2,382.2,304.8,890.0,890.0,115.9,groq,2026-08-15,16,2.381
2026-08-15T16:36:56.583956+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,148.2,209.5,209.5,250.8,331.1,331.1,187.8,groq,2026-08-15,16,1.414
2026-08-15T16:37:02.759820+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,280.9,441.1,441.1,373.8,498.2,498.2,190.6,groq,2026-08-15,16,1.57
2026-08-15T16:37:05.582011+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,16,
2026-08-15T16:38:09.679867+00:00,CBRS,gpt-oss-120b,8,2,0.25,177.6,242.6,242.6,201.4,306.2,306.2,400.2,cerebras,2026-08-15,16,1.366
2026-08-15T16:38:24.605219+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-08-15,16,
2026-08-15T17:32:36.629403+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,228.0,244.0,244.0,381.3,592.9,592.9,118.4,groq,2026-08-15,17,1.07
2026-08-15T17:32:41.276753+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,153.4,229.1,229.1,262.2,294.8,294.8,188.5,groq,2026-08-15,17,1.493
2026-08-15T17:32:47.897574+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,319.4,577.5,577.5,383.9,680.8,680.8,187.1,groq,2026-08-15,17,1.808
2026-08-15T17:33:51.959812+00:00,CBRS,gpt-oss-120b,8,2,0.25,190.1,338.2,338.2,206.9,353.7,353.7,392.5,cerebras,2026-08-15,17,1.779
2026-08-15T18:44:16.235581+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,169.3,304.2,304.2,321.6,702.0,702.0,111.2,groq,2026-08-15,18,1.797
2026-08-15T18:44:20.128109+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,138.0,236.6,236.6,265.9,380.5,380.5,180.1,groq,2026-08-15,18,1.714
2026-08-15T18:44:25.530650+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,277.1,1045.8,1045.8,351.5,1121.9,1121.9,157.4,groq,2026-08-15,18,3.774
2026-08-15T18:44:27.623612+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,18,
2026-08-15T18:45:30.764027+00:00,CBRS,gpt-oss-120b,8,2,0.25,175.4,425.8,425.8,193.7,427.8,427.8,369.7,cerebras,2026-08-15,18,2.428
2026-08-15T19:30:13.627558+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,245.6,275.3,275.3,419.1,452.6,452.6,121.0,groq,2026-08-15,19,1.121
2026-08-15T19:30:17.617115+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,137.3,160.1,160.1,247.9,278.4,278.4,209.5,groq,2026-08-15,19,1.166
2026-08-15T19:30:23.254186+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,343.9,574.3,574.3,413.2,621.6,621.6,203.9,groq,2026-08-15,19,1.67
2026-08-15T19:31:26.749307+00:00,CBRS,gpt-oss-120b,8,2,0.25,207.4,459.3,459.3,216.4,477.9,477.9,312.0,cerebras,2026-08-15,19,2.215
2026-08-15T20:34:58.072535+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,219.0,312.6,312.6,387.9,477.2,477.2,113.0,groq,2026-08-15,20,1.427
2026-08-15T20:35:03.501870+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,220.4,353.3,353.3,335.6,493.9,493.9,142.7,groq,2026-08-15,20,1.603
2026-08-15T20:35:09.397453+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,320.0,527.1,527.1,392.4,603.2,603.2,200.9,groq,2026-08-15,20,1.647
2026-08-15T20:35:12.098682+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,20,
2026-08-15T20:36:16.716644+00:00,CBRS,gpt-oss-120b,8,2,0.25,231.6,376.4,376.4,259.0,393.9,393.9,305.2,cerebras,2026-08-15,20,1.625
2026-08-15T20:36:31.666888+00:00,OPRT,google/gemma-4-31b-it:free,6,5,0.8333,946.6,946.6,946.6,1601.6,1601.6,1601.6,23.1,openrouter,2026-08-15,20,1.0
2026-08-15T21:32:18.114803+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,288.9,321.6,321.6,462.9,498.8,498.8,101.0,groq,2026-08-15,21,1.113
2026-08-15T21:32:22.531799+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,196.9,369.7,369.7,302.4,499.2,499.2,139.8,groq,2026-08-15,21,1.878
2026-08-15T21:32:27.643971+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,302.9,498.1,498.1,370.5,577.3,577.3,193.9,groq,2026-08-15,21,1.644
2026-08-15T21:33:31.064029+00:00,CBRS,gpt-oss-120b,8,2,0.25,230.1,271.9,271.9,238.8,292.7,292.7,325.5,cerebras,2026-08-15,21,1.182
2026-08-15T22:34:12.566606+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,175.1,368.1,368.1,342.1,591.2,591.2,118.7,groq,2026-08-15,22,2.102
2026-08-15T22:34:17.198639+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,139.2,223.6,223.6,253.4,466.8,466.8,183.0,groq,2026-08-15,22,1.606
2026-08-15T22:34:23.319270+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,387.0,508.5,508.5,416.9,536.9,536.9,181.8,groq,2026-08-15,22,1.314
2026-08-15T22:34:25.709798+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-15,22,
2026-08-15T22:35:29.308981+00:00,CBRS,gpt-oss-120b,8,2,0.25,178.4,316.3,316.3,194.9,331.3,331.3,399.2,cerebras,2026-08-15,22,1.773
2026-08-15T23:31:36.412996+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,211.7,293.5,293.5,348.6,440.5,440.5,127.7,groq,2026-08-15,23,1.386
2026-08-15T23:31:39.855256+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,103.8,234.7,234.7,185.3,239.8,239.8,241.6,groq,2026-08-15,23,2.261
2026-08-15T23:31:45.064395+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,244.0,423.8,423.8,320.5,492.1,492.1,202.6,groq,2026-08-15,23,1.737
2026-08-15T23:32:48.110397+00:00,CBRS,gpt-oss-120b,8,2,0.25,166.1,210.8,210.8,168.1,225.9,225.9,587.6,cerebras,2026-08-15,23,1.269
2026-08-16T01:54:52.931697+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,139.5,242.5,242.5,271.6,409.2,409.2,148.3,groq,2026-08-16,1,1.738
2026-08-16T01:54:57.013864+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,128.5,133.4,133.4,213.6,252.9,252.9,229.5,groq,2026-08-16,1,1.038
2026-08-16T01:55:02.554055+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,316.3,404.2,404.2,388.0,475.6,475.6,202.5,groq,2026-08-16,1,1.278
2026-08-16T01:56:06.273884+00:00,CBRS,gpt-oss-120b,8,2,0.25,187.8,249.0,249.0,205.8,272.4,272.4,353.0,cerebras,2026-08-16,1,1.326
2026-08-16T03:09:38.155937+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,175.3,297.3,297.3,328.9,447.1,447.1,129.4,groq,2026-08-16,3,1.696
2026-08-16T03:09:42.587803+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,164.2,188.8,188.8,261.8,318.5,318.5,191.0,groq,2026-08-16,3,1.15
2026-08-16T03:09:48.322770+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,322.3,444.5,444.5,393.0,513.1,513.1,210.5,groq,2026-08-16,3,1.379
2026-08-16T03:10:52.078584+00:00,CBRS,gpt-oss-120b,8,2,0.25,220.6,270.8,270.8,243.9,284.7,284.7,444.4,cerebras,2026-08-16,3,1.228
2026-08-16T04:47:17.389071+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,108.1,330.4,330.4,274.3,563.9,563.9,140.9,groq,2026-08-16,4,3.056
2026-08-16T04:47:21.083496+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,101.0,111.4,111.4,191.6,221.2,221.2,269.3,groq,2026-08-16,4,1.103
2026-08-16T04:47:25.929693+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,240.6,319.8,319.8,312.7,386.9,386.9,252.7,groq,2026-08-16,4,1.329
2026-08-16T04:47:28.197394+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,4,
2026-08-16T04:48:31.386982+00:00,CBRS,gpt-oss-120b,8,2,0.25,146.5,157.7,157.7,163.7,170.1,170.1,504.2,cerebras,2026-08-16,4,1.076
2026-08-16T04:48:44.254488+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-08-16,4,
2026-08-16T05:38:29.183496+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,172.9,314.7,314.7,365.4,745.8,745.8,113.1,groq,2026-08-16,5,1.82
2026-08-16T05:38:32.954318+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,103.5,168.7,168.7,204.5,292.1,292.1,217.2,groq,2026-08-16,5,1.63
2026-08-16T05:38:37.880519+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,260.2,314.2,314.2,329.8,477.8,477.8,221.9,groq,2026-08-16,5,1.208
2026-08-16T05:39:41.142657+00:00,CBRS,gpt-oss-120b,8,2,0.25,183.1,199.5,199.5,208.5,240.4,240.4,502.9,cerebras,2026-08-16,5,1.09
2026-08-16T06:56:05.310135+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,102.0,248.8,248.8,268.9,445.3,445.3,142.3,groq,2026-08-16,6,2.439
2026-08-16T06:56:08.519690+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,83.1,235.6,235.6,205.8,327.8,327.8,242.1,groq,2026-08-16,6,2.835
2026-08-16T06:56:12.316916+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,226.3,267.7,267.7,298.6,337.6,337.6,237.2,groq,2026-08-16,6,1.183
2026-08-16T06:56:13.792141+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,6,
2026-08-16T06:57:16.867395+00:00,CBRS,gpt-oss-120b,8,2,0.25,175.3,290.5,290.5,194.0,320.3,320.3,395.7,cerebras,2026-08-16,6,1.657
2026-08-16T07:40:59.304727+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,284.0,306.9,306.9,421.2,466.6,466.6,108.9,groq,2026-08-16,7,1.081
2026-08-16T07:41:04.093755+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,175.4,202.7,202.7,278.3,296.1,296.1,192.9,groq,2026-08-16,7,1.156
2026-08-16T07:41:09.188517+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,230.9,343.2,343.2,306.9,419.5,419.5,239.7,groq,2026-08-16,7,1.486
2026-08-16T07:42:13.382160+00:00,CBRS,gpt-oss-120b,8,2,0.25,220.3,375.4,375.4,246.8,390.7,390.7,345.4,cerebras,2026-08-16,7,1.704
2026-08-16T08:43:41.549277+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,225.1,284.7,284.7,370.3,534.1,534.1,122.3,groq,2026-08-16,8,1.265
2026-08-16T08:43:45.585809+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,111.5,266.8,266.8,221.8,438.1,438.1,205.4,groq,2026-08-16,8,2.393
2026-08-16T08:43:51.078786+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,321.4,470.4,470.4,373.0,548.5,548.5,209.6,groq,2026-08-16,8,1.464
2026-08-16T08:43:53.371019+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,8,
2026-08-16T08:44:56.833582+00:00,CBRS,gpt-oss-120b,8,2,0.25,168.0,185.5,185.5,192.8,231.0,231.0,493.5,cerebras,2026-08-16,8,1.104
2026-08-16T08:45:10.495893+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,1011.1,1044.4,1044.4,1684.5,1713.4,1713.4,21.2,openrouter,2026-08-16,8,1.033
2026-08-16T09:37:19.239782+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,125.3,219.0,219.0,274.2,443.8,443.8,151.8,groq,2026-08-16,9,1.748
2026-08-16T09:37:23.806114+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,107.9,211.1,211.1,207.2,434.3,434.3,189.2,groq,2026-08-16,9,1.956
2026-08-16T09:37:29.547988+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,269.3,512.1,512.1,333.4,527.4,527.4,201.7,groq,2026-08-16,9,1.902
2026-08-16T09:38:33.696722+00:00,CBRS,gpt-oss-120b,8,2,0.25,145.0,175.6,175.6,167.5,733.4,733.4,288.9,cerebras,2026-08-16,9,1.211
2026-08-16T10:35:45.434775+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,222.2,324.4,324.4,379.3,589.0,589.0,107.3,groq,2026-08-16,10,1.46
2026-08-16T10:35:50.102537+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,154.6,211.3,211.3,275.6,318.6,318.6,184.1,groq,2026-08-16,10,1.367
2026-08-16T10:35:56.223858+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,309.7,471.7,471.7,449.0,625.5,625.5,184.8,groq,2026-08-16,10,1.523
2026-08-16T10:35:58.800340+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,10,
2026-08-16T10:37:02.694888+00:00,CBRS,gpt-oss-120b,8,2,0.25,222.6,377.5,377.5,236.7,395.6,395.6,346.4,cerebras,2026-08-16,10,1.696
2026-08-16T11:31:12.179527+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,192.2,281.3,281.3,338.6,439.1,439.1,121.7,groq,2026-08-16,11,1.464
2026-08-16T11:31:16.355155+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,169.1,284.7,284.7,261.8,373.9,373.9,175.2,groq,2026-08-16,11,1.684
2026-08-16T11:31:21.324655+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,314.3,354.4,354.4,386.8,451.7,451.7,209.0,groq,2026-08-16,11,1.128
2026-08-16T11:32:24.429409+00:00,CBRS,gpt-oss-120b,8,2,0.25,199.0,255.0,255.0,224.5,265.0,265.0,407.5,cerebras,2026-08-16,11,1.281
2026-08-16T12:57:25.682615+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,136.7,375.0,375.0,313.7,390.6,390.6,143.5,groq,2026-08-16,12,2.743
2026-08-16T12:57:30.014456+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,129.7,219.6,219.6,216.3,401.0,401.0,199.6,groq,2026-08-16,12,1.693
2026-08-16T12:57:35.732247+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,300.9,585.7,585.7,372.5,650.2,650.2,202.7,groq,2026-08-16,12,1.946
2026-08-16T12:57:38.224541+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,12,
2026-08-16T12:57:51.042775+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1473.3,1651.8,1651.8,1473.3,1651.8,1651.8,6.5,google,2026-08-16,12,1.121
2026-08-16T12:58:55.812993+00:00,CBRS,gpt-oss-120b,8,2,0.25,169.5,1221.8,1221.8,192.5,1239.0,1239.0,225.5,cerebras,2026-08-16,12,7.208
2026-08-16T12:59:14.924043+00:00,OPRT,google/gemma-4-31b-it:free,6,0,0.0,994.7,2548.4,2548.4,1689.9,3188.3,3188.3,16.3,openrouter,2026-08-16,12,2.562
2026-08-16T13:40:24.814998+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,213.9,219.9,219.9,368.2,740.7,740.7,110.4,groq,2026-08-16,13,1.028
2026-08-16T13:40:29.066118+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,118.5,187.5,187.5,193.2,307.1,307.1,220.1,groq,2026-08-16,13,1.582
2026-08-16T13:40:34.744758+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,241.7,759.1,759.1,332.2,893.5,893.5,189.5,groq,2026-08-16,13,3.141
2026-08-16T13:41:38.689772+00:00,CBRS,gpt-oss-120b,8,2,0.25,156.6,402.6,402.6,175.9,435.8,435.8,420.3,cerebras,2026-08-16,13,2.571
2026-08-16T14:35:16.718357+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,179.7,290.4,290.4,355.1,451.7,451.7,119.7,groq,2026-08-16,14,1.616
2026-08-16T14:35:21.515700+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,172.3,268.0,268.0,301.6,352.4,352.4,169.8,groq,2026-08-16,14,1.555
2026-08-16T14:35:26.786556+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,254.6,311.3,311.3,319.0,418.3,418.3,220.7,groq,2026-08-16,14,1.223
2026-08-16T14:35:29.180897+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,14,
2026-08-16T14:36:33.057601+00:00,CBRS,gpt-oss-120b,8,2,0.25,213.6,410.5,410.5,232.7,433.1,433.1,356.4,cerebras,2026-08-16,14,1.922
2026-08-16T15:32:34.890577+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,129.1,229.9,229.9,277.4,437.7,437.7,138.9,groq,2026-08-16,15,1.781
2026-08-16T15:32:38.855016+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,82.2,162.6,162.6,208.8,264.4,264.4,219.7,groq,2026-08-16,15,1.978
2026-08-16T15:32:44.172881+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,232.9,321.0,321.0,301.4,396.8,396.8,251.7,groq,2026-08-16,15,1.378
2026-08-16T15:33:48.061151+00:00,CBRS,gpt-oss-120b,8,2,0.25,162.7,346.1,346.1,173.1,363.0,363.0,460.9,cerebras,2026-08-16,15,2.127
2026-08-16T16:37:55.503857+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,107.3,164.3,164.3,266.5,337.1,337.1,169.5,groq,2026-08-16,16,1.531
2026-08-16T16:37:59.160719+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,98.4,134.2,134.2,192.4,221.1,221.1,247.6,groq,2026-08-16,16,1.364
2026-08-16T16:38:04.212197+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,257.1,398.0,398.0,328.7,463.6,463.6,195.0,groq,2026-08-16,16,1.548
2026-08-16T16:38:06.478749+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-16,16,
2026-08-16T16:39:11.251540+00:00,CBRS,gpt-oss-120b,8,2,0.25,179.8,1265.1,1265.1,185.9,1296.1,1296.1,231.5,cerebras,2026-08-16,16,7.036
2026-08-16T16:39:25.131692+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-08-16,16,
2026-08-16T17:31:02.523993+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,146.7,250.8,250.8,318.3,397.4,397.4,137.2,groq,2026-08-16,17,1.71
2026-08-16T17:31:06.879633+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,132.3,139.6,139.6,229.4,260.5,260.5,214.4,groq,2026-08-16,17,1.055
2026-08-16T17:31:11.930108+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,261.1,383.5,383.5,335.7,448.4,448.4,262.4,groq,2026-08-16,17,1.469
